customer_id,cust_id,customer_name,segment,region,status,created_at,channel,risk_score,revenue_tier,contact_email,contact_phone
C0002722,CUST-002722,customer_002722,B2C,NORTH,active,5/23/2022,partner,0.2644,standard,customer_002722@example.test,33251362238
C0002723,CUST-002723,customer_002723,B2C,METRO,active,3/7/2022,retail_store,0.6291,standard,customer_002723@example.test,33194014696
C0002724,CUST-002724,customer_002724,B2C,WEST,active,8/11/2024,partner,0.4031,standard,customer_002724@example.test,33720450980
C0002725,CUST-002725,customer_002725,SME,SOUTH,active,12/20/2023,retail_store,0.3585,high,customer_002725@example.test,33262510494
C0002726,CUST-002726,customer_002726,B2C,SOUTH,active,1/14/2024,online,0.4995,standard,customer_002726@example.test,33513320967
C0002727,CUST-002727,customer_002727,SME,CENTER,active,11/3/2022,call_center,0.5978,high,customer_002727@example.test,33596653390
C0002728,CUST-002728,customer_002728,B2C,METRO,churned,9/11/2024,call_center,0.3115,standard,customer_002728@example.test,33919580008
C0002729,CUST-002729,customer_002729,B2C,METRO,active,1/9/2024,online,0.5084,standard,customer_002729@example.test,33146500394
C0002730,CUST-002730,customer_002730,SME,EAST,active,1/9/2024,call_center,0.4541,high,customer_002730@example.test,33201819023
C0002731,CUST-002731,customer_002731,B2C,EAST,active,12/5/2024,online,0.3174,standard,customer_002731@example.test,33750751926
C0002732,CUST-002732,customer_002732,B2C,METRO,active,2/12/2022,call_center,0.3719,standard,customer_002732@example.test,33622843965
C0002733,CUST-002733,customer_002733,SME,METRO,active,8/1/2025,partner,0.3785,high,,33871036534
C0002734,CUST-002734,customer_002734,B2C,NORTH,active,10/20/2022,partner,0.2211,standard,customer_002734@example.test,33974531459
C0002735,CUST-002735,customer_002735,B2C,CENTER,suspended,10/25/2022,online,0.6977,standard,customer_002735@example.test,33735642729
C0002736,CUST-002736,customer_002736,B2C,NORTH,active,6/3/2025,online,0.3062,standard,customer_002736@example.test,33245081464
C0002737,CUST-002737,customer_002737,B2C,SOUTH,active,6/19/2024,call_center,0.4085,standard,customer_002737@example.test,33225255313
C0002738,CUST-002738,customer_002738,B2C,WEST,active,1/18/2023,online,0.3999,standard,customer_002738@example.test,33541754016
C0002739,CUST-002739,customer_002739,ENTERPRISE,CENTER,active,1/30/2025,call_center,0.0867,high,customer_002739@example.test,33396910829
C0002740,CUST-002740,customer_002740,B2C,EAST,active,8/12/2022,retail_store,0.2562,standard,customer_002740@example.test,33646467647
C0002741,CUST-002741,customer_002741,B2C,SOUTH,active,4/8/2022,call_center,0.417,standard,customer_002741@example.test,33439992570
C0002742,CUST-002742,customer_002742,B2C,SOUTH,active,9/3/2022,online,0.3141,standard,customer_002742@example.test,33551438255
C0002743,CUST-002743,customer_002743,B2C,METRO,active,1/14/2025,partner,0.202,standard,customer_002743@example.test,33198052839
C0002744,CUST-002744,customer_002744,SME,EAST,active,6/5/2024,partner,0.592,high,,33830388401
C0002745,CUST-002745,customer_002745,B2C,WEST,active,4/28/2025,retail_store,0.202,standard,customer_002745@example.test,33105071970
C0002746,CUST-002746,customer_002746,ENTERPRISE,EAST,churned,12/15/2023,call_center,0,high,customer_002746@example.test,33143876738
C0002747,CUST-002747,customer_002747,B2C,METRO,churned,2/3/2024,partner,0.0489,standard,customer_002747@example.test,33792962632
C0002748,CUST-002748,customer_002748,B2C,EAST,churned,3/29/2022,retail_store,0.3588,standard,customer_002748@example.test,33919056651
C0002749,CUST-002749,customer_002749,B2C,METRO,active,1/27/2023,online,0.523,standard,customer_002749@example.test,
C0002750,CUST-002750,customer_002750,B2C,METRO,active,4/9/2025,online,0.2119,standard,customer_002750@example.test,33024236374
C0002751,CUST-002751,customer_002751,B2C,SOUTH,active,5/18/2022,retail_store,0.6139,standard,customer_002751@example.test,33413571682
C0002752,CUST-002752,customer_002752,B2C,METRO,churned,2/21/2024,retail_store,0.2996,standard,,33347873541
C0002753,CUST-002753,customer_002753,ENTERPRISE,EAST,active,5/5/2024,call_center,0,high,customer_002753@example.test,33688592663
C0002754,CUST-002754,customer_002754,B2C,NORTH,active,8/18/2025,call_center,0.5036,standard,customer_002754@example.test,33301485781
C0002755,CUST-002755,customer_002755,SME,NORTH,active,4/7/2022,call_center,0.5592,standard,customer_002755@example.test,33244628826
C0002756,CUST-002756,customer_002756,B2C,METRO,active,1/21/2025,partner,0.192,standard,customer_002756@example.test,33631493181
C0002757,CUST-002757,customer_002757,SME,SOUTH,active,2/17/2023,online,0.3412,high,customer_002757@example.test,33834911647
C0002758,CUST-002758,customer_002758,B2C,METRO,active,2/22/2025,partner,0.3741,standard,customer_002758@example.test,33133722781
C0002759,CUST-002759,customer_002759,B2C,SOUTH,active,1/15/2023,call_center,0.2472,standard,,33213671603
C0002760,CUST-002760,customer_002760,B2C,METRO,active,12/3/2024,partner,0.0979,standard,customer_002760@example.test,33287490726
C0002761,CUST-002761,customer_002761,B2C,CENTER,active,1/8/2022,call_center,0.2935,standard,customer_002761@example.test,33781288379
C0002762,CUST-002762,customer_002762,B2C,CENTER,active,7/22/2025,retail_store,0.1937,standard,customer_002762@example.test,33082278146
C0002763,CUST-002763,customer_002763,B2C,EAST,active,5/13/2024,retail_store,0.3753,standard,customer_002763@example.test,33724861156
C0002764,CUST-002764,customer_002764,B2C,SOUTH,active,4/17/2022,partner,0.9228,standard,customer_002764@example.test,33019467014
C0002765,CUST-002765,customer_002765,B2C,SOUTH,active,1/2/2022,call_center,0.3212,standard,customer_002765@example.test,33208362487
C0002766,CUST-002766,customer_002766,B2C,SOUTH,active,7/7/2024,partner,0.4496,standard,customer_002766@example.test,33732776063
C0002767,CUST-002767,customer_002767,B2C,EAST,active,5/7/2023,partner,0,standard,customer_002767@example.test,33574169843
C0002768,CUST-002768,customer_002768,B2C,METRO,active,5/21/2023,partner,0.1963,standard,customer_002768@example.test,33561845357
C0002769,CUST-002769,customer_002769,B2C,CENTER,active,10/10/2022,call_center,0.6045,standard,customer_002769@example.test,33883744892
C0002770,CUST-002770,customer_002770,B2C,WEST,active,9/25/2022,call_center,0.2923,standard,customer_002770@example.test,33025670217
C0002771,CUST-002771,customer_002771,B2C,EAST,active,4/18/2025,online,0.6672,standard,customer_002771@example.test,33376329403
C0002772,CUST-002772,customer_002772,B2C,METRO,churned,3/15/2023,partner,0.1573,standard,customer_002772@example.test,33269808655
C0002773,CUST-002773,customer_002773,B2C,WEST,active,7/28/2022,partner,0.365,standard,customer_002773@example.test,
C0002774,CUST-002774,customer_002774,B2C,EAST,active,1/7/2023,call_center,0.3415,standard,customer_002774@example.test,33165755574
C0002775,CUST-002775,customer_002775,B2C,SOUTH,active,1/23/2022,partner,0.1716,standard,customer_002775@example.test,33605573841
C0002776,CUST-002776,customer_002776,B2C,NORTH,active,2/17/2024,online,0.0273,standard,customer_002776@example.test,33153176602
C0002777,CUST-002777,customer_002777,B2C,WEST,active,4/23/2025,online,0.167,standard,customer_002777@example.test,33697575546
C0002778,CUST-002778,customer_002778,B2C,SOUTH,active,1/5/2023,partner,0.3382,standard,,33338824996
C0002779,CUST-002779,customer_002779,B2C,NORTH,active,11/4/2025,online,0,standard,customer_002779@example.test,33041403634
C0002780,CUST-002780,customer_002780,B2C,NORTH,active,3/10/2024,online,0.3177,standard,customer_002780@example.test,33379022930
C0002781,CUST-002781,customer_002781,B2C,EAST,active,5/24/2022,retail_store,0.4757,standard,customer_002781@example.test,33557999007
C0002782,CUST-002782,customer_002782,B2C,CENTER,active,5/27/2023,online,0.4241,standard,customer_002782@example.test,33365783715
C0002783,CUST-002783,customer_002783,SME,EAST,active,3/28/2024,partner,0,standard,customer_002783@example.test,33932249673
C0002784,CUST-002784,customer_002784,B2C,WEST,active,7/13/2024,online,0.5011,standard,customer_002784@example.test,33094540289
C0002785,CUST-002785,customer_002785,B2C,EAST,active,12/18/2024,retail_store,0.1402,standard,customer_002785@example.test,33413667488
C0002786,CUST-002786,customer_002786,B2C,CENTER,active,1/17/2022,partner,0.5545,standard,customer_002786@example.test,
C0002787,CUST-002787,customer_002787,B2C,CENTER,active,4/19/2022,call_center,0.3924,standard,customer_002787@example.test,33707254452
C0002788,CUST-002788,customer_002788,B2C,NORTH,active,6/2/2023,partner,0.1845,standard,customer_002788@example.test,33287407519
C0002789,CUST-002789,customer_002789,B2C,EAST,active,1/15/2022,retail_store,0.2233,standard,customer_002789@example.test,33035689910
C0002790,CUST-002790,customer_002790,B2C,CENTER,active,7/29/2024,online,0.3922,standard,customer_002790@example.test,33750139939
C0002791,CUST-002791,customer_002791,ENTERPRISE,WEST,churned,6/7/2025,partner,0.2828,standard,customer_002791@example.test,33317718626
C0002792,CUST-002792,customer_002792,B2C,CENTER,active,4/6/2024,retail_store,0.175,standard,customer_002792@example.test,33863813032
C0002793,CUST-002793,customer_002793,B2C,EAST,active,6/13/2025,partner,0.251,standard,customer_002793@example.test,33549770536
C0002794,CUST-002794,customer_002794,ENTERPRISE,SOUTH,active,2/27/2025,call_center,0.6352,high,customer_002794@example.test,33762080128
C0002795,CUST-002795,customer_002795,SME,CENTER,active,1/19/2022,online,0.4227,standard,customer_002795@example.test,33650456869
C0002796,CUST-002796,customer_002796,B2C,NORTH,active,3/24/2023,retail_store,0.0657,standard,customer_002796@example.test,33524041575
C0002797,CUST-002797,customer_002797,B2C,SOUTH,active,11/25/2024,partner,0.4462,standard,customer_002797@example.test,33779333356
C0002798,CUST-002798,customer_002798,B2C,SOUTH,active,2/3/2025,call_center,0.3354,standard,customer_002798@example.test,33576616295
C0002799,CUST-002799,customer_002799,B2C,NORTH,active,6/9/2022,call_center,0.6444,standard,customer_002799@example.test,33732652346
C0002800,CUST-002800,customer_002800,SME,EAST,active,5/11/2022,retail_store,0.473,standard,customer_002800@example.test,33384672644
C0002801,CUST-002801,customer_002801,B2C,CENTER,suspended,11/10/2024,online,0.6092,standard,customer_002801@example.test,33354256286
C0002802,CUST-002802,customer_002802,B2C,WEST,active,11/12/2024,online,0.1426,standard,customer_002802@example.test,33384751340
C0002803,CUST-002803,customer_002803,B2C,NORTH,active,10/12/2023,online,0.033,standard,customer_002803@example.test,33240554651
C0002804,CUST-002804,customer_002804,B2C,NORTH,active,8/13/2025,partner,0.6698,standard,customer_002804@example.test,33959737253
C0002805,CUST-002805,customer_002805,B2C,EAST,active,2/15/2024,call_center,0.4017,standard,customer_002805@example.test,33428054009
C0002806,CUST-002806,customer_002806,B2C,METRO,active,8/9/2022,call_center,0.7202,standard,customer_002806@example.test,
C0002807,CUST-002807,customer_002807,B2C,EAST,active,7/19/2025,retail_store,0.6932,standard,customer_002807@example.test,33620555562
C0002808,CUST-002808,customer_002808,B2C,WEST,active,12/8/2023,partner,0.2279,standard,customer_002808@example.test,
C0002809,CUST-002809,customer_002809,B2C,NORTH,churned,6/30/2024,partner,0.2112,standard,customer_002809@example.test,33095728397
C0002810,CUST-002810,customer_002810,B2C,NORTH,active,2/25/2025,partner,0.3228,standard,customer_002810@example.test,33984607456
C0002811,CUST-002811,customer_002811,B2C,METRO,active,8/15/2024,online,0.7352,standard,customer_002811@example.test,33887587509
C0002812,CUST-002812,customer_002812,B2C,SOUTH,active,12/1/2023,retail_store,0.0549,standard,customer_002812@example.test,33690743906
C0002813,CUST-002813,customer_002813,SME,EAST,active,10/10/2024,retail_store,0.3017,high,customer_002813@example.test,33407319718
C0002814,CUST-002814,customer_002814,B2C,NORTH,active,1/6/2023,online,0.308,standard,customer_002814@example.test,33672916942
C0002815,CUST-002815,customer_002815,B2C,METRO,active,3/14/2024,partner,0.2577,standard,customer_002815@example.test,33079352756
C0002816,CUST-002816,customer_002816,ENTERPRISE,METRO,active,5/23/2023,online,0.1998,standard,customer_002816@example.test,33300161832
C0002817,CUST-002817,customer_002817,B2C,CENTER,suspended,10/5/2024,call_center,0.6765,standard,customer_002817@example.test,33430860428
C0002818,CUST-002818,customer_002818,B2C,WEST,active,3/11/2023,retail_store,0.5023,standard,customer_002818@example.test,33464471060
C0002819,CUST-002819,customer_002819,B2C,WEST,suspended,10/3/2024,partner,0,standard,customer_002819@example.test,
C0002820,CUST-002820,customer_002820,B2C,WEST,active,12/27/2024,online,0.2688,standard,customer_002820@example.test,33170564765
C0002821,CUST-002821,customer_002821,B2C,EAST,active,2/13/2022,retail_store,0.4037,standard,customer_002821@example.test,33594791099
C0002822,CUST-002822,customer_002822,B2C,METRO,active,9/16/2024,call_center,0.2024,standard,customer_002822@example.test,33652308045
C0002823,CUST-002823,customer_002823,B2C,SOUTH,active,6/7/2025,retail_store,0.5921,standard,,33026755475
C0002824,CUST-002824,customer_002824,B2C,CENTER,active,8/19/2023,online,0.39,standard,customer_002824@example.test,33382511723
C0002825,CUST-002825,customer_002825,SME,EAST,active,7/3/2022,partner,0.3934,high,customer_002825@example.test,33308048088
C0002826,CUST-002826,customer_002826,SME,NORTH,active,1/23/2024,online,0.2205,high,customer_002826@example.test,33306577211
C0002827,CUST-002827,customer_002827,B2C,WEST,active,1/2/2022,online,0.7687,standard,customer_002827@example.test,33663521526
C0002828,CUST-002828,customer_002828,SME,WEST,active,1/26/2022,partner,0.2552,standard,customer_002828@example.test,33868646414
C0002829,CUST-002829,customer_002829,B2C,CENTER,active,5/25/2024,call_center,0.4387,standard,customer_002829@example.test,33525776899
C0002830,CUST-002830,customer_002830,B2C,WEST,active,3/29/2023,call_center,0.5801,standard,customer_002830@example.test,33603237014
C0002831,CUST-002831,customer_002831,B2C,CENTER,active,8/16/2025,online,0.1805,standard,customer_002831@example.test,33519963230
C0002832,CUST-002832,customer_002832,B2C,WEST,active,4/25/2025,partner,0,standard,customer_002832@example.test,33159533841
C0002833,CUST-002833,customer_002833,SME,METRO,active,10/31/2025,online,0.0961,standard,customer_002833@example.test,33660309805
C0002834,CUST-002834,customer_002834,B2C,SOUTH,active,2/14/2023,call_center,0.461,standard,customer_002834@example.test,33363568087
C0002835,CUST-002835,customer_002835,B2C,SOUTH,active,10/24/2022,call_center,0.4896,standard,customer_002835@example.test,33762187430
C0002836,CUST-002836,customer_002836,B2C,EAST,active,8/4/2025,retail_store,0.2514,standard,customer_002836@example.test,33834870929
C0002837,CUST-002837,customer_002837,B2C,METRO,active,4/21/2025,online,0.1591,standard,customer_002837@example.test,33262773312
C0002838,CUST-002838,customer_002838,B2C,METRO,active,2/21/2025,partner,0.2792,standard,customer_002838@example.test,33634041974
C0002839,CUST-002839,customer_002839,ENTERPRISE,WEST,active,1/8/2023,retail_store,0.2103,high,customer_002839@example.test,33169217517
C0002840,CUST-002840,customer_002840,B2C,METRO,active,2/7/2025,call_center,0.751,standard,customer_002840@example.test,33705005745
C0002841,CUST-002841,customer_002841,ENTERPRISE,WEST,active,10/2/2023,partner,0.2419,standard,customer_002841@example.test,33276078335
C0002842,CUST-002842,customer_002842,B2C,METRO,suspended,6/9/2023,call_center,0.338,standard,customer_002842@example.test,33881603534
C0002843,CUST-002843,customer_002843,B2C,EAST,active,8/7/2022,call_center,0.6076,standard,customer_002843@example.test,33101473912
C0002844,CUST-002844,customer_002844,B2C,METRO,active,10/4/2023,call_center,0.534,standard,customer_002844@example.test,33012771277
