subscriber_id,subscriber_key,client_id,subscriber_id_alt,msisdn,imsi,plan_id,status,activation_date,churn_date,region
S00004627,SUB-00004627,C0001937,SUBSCR-0004627,33604788997,882857678456641,P_PREMIUM_120,active,2025-11-09,,WEST
S00004628,SUB-00004628,C9999994,SUBSCR-0004628,33658001433,637429580809227,P_BIZ_200,active,2025-11-01,,WEST
S00004629,SUB-00004629,C0001938,SUBSCR-0004629,33825597843,151266582859960,P_PLUS_40,active,2025-11-09,,EAST
S00004630,SUB-00004630,C0001939,SUBSCR-0004630,33192227137,590382864720364,P_BIZ_200,active,2025-08-18,,NORTH
S00004631,SUB-00004631,C0001939,SUBSCR-0004631,33401298175,372579704549305,P_PLUS_40,active,2025-05-17,,NORTH
S00004632,SUB-00004632,C0001939,SUBSCR-0004632,33375401361,084682536661594,P_PLUS_40,active,2024-11-21,,NORTH
S00004633,SUB-00004633,C0001939,SUBSCR-0004633,33277604076,593770716931722,P_PREMIUM_120,churned,2024-09-21,2025-10-06,NORTH
S00004634,SUB-00004634,C9999991,SUBSCR-0004634,33985530111,900738723910908,P_BIZ_200,active,2025-08-28,,NORTH
S00004635,SUB-00004635,C0001939,SUBSCR-0004635,33677165685,962964603302367,P_BIZ_200,active,2023-12-24,,NORTH
S00004636,SUB-00004636,c0001940,SUBSCR-0004636,33463831126,544886586837451,P_BASIC_10,active,2024-02-25,,EAST
S00004637,SUB-00004637,C0001940,SUBSCR-0004637,33151278281,362033929925425,P_PREMIUM_120,active,2025-10-13,,EAST
S00004638,SUB-00004638,C0001941,SUBSCR-0004638,33742460149,254581625539853,P_BIZ_200,suspended,2025-10-26,,CENTER
S00004639,SUB-00004639,C0001941,SUBSCR-0004639,33500794923,635837881421927,P_PLUS_40,active,2025-07-11,,CENTER
S00004640,SUB-00004640,C0001941,SUBSCR-0004640,33784757038,576065327381406,P_BIZ_200,active,2025-12-25,,CENTER
S00004641,SUB-00004641,C0001941,SUBSCR-0004641,33349634210,933160783896693,P_BIZ_200,active,2025-10-19,,CENTER
S00004642,SUB-00004642,C0001942,SUBSCR-0004642,33926756034,961846850702630,P_BASIC_10,active,2023-04-06,,SOUTH
S00004643,SUB-00004643,C9999992,SUBSCR-0004643,33130448465,306968271490330,P_BASIC_10,churned,2022-11-14,2024-04-14,METRO
S00004644,SUB-00004644,C0001944,SUBSCR-0004644,33683678695,254880098820069,P_BIZ_200,active,2025-06-01,,NORTH
S00004645,SUB-00004645,C0001944,SUBSCR-0004645,33201393531,860986389553927,P_PLUS_40,active,2023-04-24,,NORTH
S00004646,SUB-00004646,C0001944,SUBSCR-0004646,33015081637,881567481842847,P_BIZ_200,active,2025-09-18,,NORTH
S00004647,SUB-00004647,C0001944,SUBSCR-0004647,33367080951,420983761361860,P_PLUS_40,active,2023-11-10,,NORTH
S00004648,SUB-00004648,C0001945,SUBSCR-0004648,33578694092,780934830899647,P_PLUS_40,active,2025-12-13,,WEST
S00004649,SUB-00004649,C0001946,SUBSCR-0004649,33810347775,482651806273875,P_BASIC_10,active,2024-03-08,,METRO
S00004650,SUB-00004650,C0001947,SUBSCR-0004650,33223417546,228013213285254,P_PLUS_40,churned,2025-09-06,2025-11-20,WEST
S00004651,SUB-00004651,C0001948,SUBSCR-0004651,33486280888,415465992676191,P_BASIC_10,active,2023-05-24,,METRO
S00004652,SUB-00004652,C0001948,SUBSCR-0004652,33403340376,388356120341899,P_BASIC_10,active,2023-12-24,,METRO
S00004653,SUB-00004653,C0001949,SUBSCR-0004653,33337877604,543385803899374,P_BIZ_200,active,2025-07-06,,WEST
S00004654,SUB-00004654,C0001949,SUBSCR-0004654,33264815432,070501940998482,P_PREMIUM_120,active,2025-11-26,,WEST
S00004655,SUB-00004655,C0001949,SUBSCR-0004655,33051304332,505167929242716,P_PREMIUM_120,active,2025-09-10,,WEST
S00004656,SUB-00004656,C0001949,SUBSCR-0004656,33586589667,281638369655587,P_BASIC_10,active,2025-12-11,,WEST
S00004657,SUB-00004657,C0001950,SUBSCR-0004657,33294203696,885175227864480,P_PREMIUM_120,churned,2025-11-12,2025-12-17,EAST
S00004658,SUB-00004658,C0001950,SUBSCR-0004658,33018998450,897044371073593,P_BIZ_200,churned,2025-12-16,2025-12-24,EAST
S00004659,SUB-00004659,C0001951,SUBSCR-0004659,33534770388,539755581053755,P_PREMIUM_120,active,2025-12-31,,SOUTH
S00004660,SUB-00004660,C0001951,SUBSCR-0004660,33952426729,541449297439313,P_PLUS_40,active,2025-12-18,,SOUTH
S00004661,SUB-00004661,C0001951,SUBSCR-0004661,33849121339,059127827489286,P_PREMIUM_120,active,2023-05-24,,SOUTH
S00004662,SUB-00004662,C0001951,SUBSCR-0004662,33297671044,636096525368341,P_PLUS_40,active,2025-05-20,,SOUTH
S00004663,SUB-00004663,C0001952,SUBSCR-0004663,33492229266,402427229094319,P_BIZ_200,active,2025-08-31,,EAST
S00004664,SUB-00004664,C0001953,SUBSCR-0004664,33525071185,976012746950410,P_BIZ_200,active,2025-01-06,,WEST
S00004665,SUB-00004665,C0001953,SUBSCR-0004665,33628343214,130456533327944,P_PREMIUM_120,active,2025-04-26,,WEST
S00004666,SUB-00004666,C0001953,SUBSCR-0004666,33956935232,989818191229984,P_PLUS_40,active,2024-10-29,,WEST
S00004667,SUB-00004667,C0001954,SUBSCR-0004667,33409510661,377597446352549,P_BASIC_10,active,2024-11-19,,EAST
S00004668,SUB-00004668,C0001955,SUBSCR-0004668,33835266955,260716185160670,P_BASIC_10,active,2025-02-03,,WEST
S00004669,SUB-00004669,C0001956,SUBSCR-0004669,33365586250,779954039342442,P_BASIC_10,active,2025-07-11,,SOUTH
S00004670,SUB-00004670,C9999990,SUBSCR-0004670,33124319882,444617089030577,P_BASIC_10,churned,2023-08-13,2025-03-31,SOUTH
S00004671,SUB-00004671,C0001956,SUBSCR-0004671,33178666151,313894332188024,P_PLUS_40,active,2025-07-08,,SOUTH
S00004672,SUB-00004672,C0001957,SUBSCR-0004672,33525887038,755561225333100,P_PLUS_40,active,2023-10-24,,WEST
S00004673,SUB-00004673,C0001957,SUBSCR-0004673,33404510106,006664799510714,P_BASIC_10,active,2023-05-09,,WEST
S00004674,SUB-00004674,C0001958,SUBSCR-0004674,33648854094,681466316158384,P_PLUS_40,active,2025-11-20,,EAST
S00004675,SUB-00004675,C9999994,SUBSCR-0004675,33827588608,717795509738611,P_PLUS_40,active,2025-11-25,,EAST
S00004676,SUB-00004676,C0001958,SUBSCR-0004676,33831686652,637577468186897,P_PLUS_40,active,2025-11-15,,EAST
S00004677,SUB-00004677,C0001959,SUBSCR-0004677,33710974221,461801058848635,P_BASIC_10,active,2025-08-26,,WEST
S00004678,SUB-00004678,C0001960,SUBSCR-0004678,33371122569,287308116816882,P_PLUS_40,active,2025-01-04,,NORTH
S00004679,SUB-00004679,C0001960,SUBSCR-0004679,33017837123,084776228185444,P_PREMIUM_120,active,2025-10-11,,NORTH
S00004680,SUB-00004680,C9999992,SUBSCR-0004680,33147102561,612434633814749,P_BIZ_200,churned,2024-01-15,2025-02-03,METRO
S00004681,SUB-00004681,C0001961,SUBSCR-0004681,33070003051,720797944644601,P_PLUS_40,active,2024-02-05,,METRO
S00004682,SUB-00004682,C9999990,SUBSCR-0004682,33891045495,752197656004869,P_BIZ_200,active,2024-05-15,,NORTH
S00004683,SUB-00004683,C9999995,SUBSCR-0004683,33909611771,240414583131770,P_PLUS_40,active,2024-07-16,,NORTH
S00004684,SUB-00004684,C0001963,SUBSCR-0004684,33127311663,313114829158687,P_PREMIUM_120,active,2024-11-18,,NORTH
S00004685,SUB-00004685,C0001963,SUBSCR-0004685,33115569017,319022437244417,P_PLUS_40,active,2025-03-11,,NORTH
S00004686,SUB-00004686,C0001964,SUBSCR-0004686,33763672111,482850874936748,P_PREMIUM_120,active,2025-08-25,,NORTH
S00004687,SUB-00004687,C0001964,SUBSCR-0004687,33475693002,222317316256159,P_PLUS_40,suspended,2025-11-08,,NORTH
S00004688,SUB-00004688,c0001964,SUBSCR-0004688,33055529346,319041110006771,P_BIZ_200,suspended,2025-10-26,,NORTH
S00004689,SUB-00004689,C0001964,SUBSCR-0004689,33255230055,929447092515389,P_PREMIUM_120,active,2025-11-17,,NORTH
S00004690,SUB-00004690,C0001964,SUBSCR-0004690,33200806210,276041467263794,P_BIZ_200,active,2025-06-29,,NORTH
S00004691,SUB-00004691,C0001965,SUBSCR-0004691,33624919091,587197239056300,P_PLUS_40,active,2025-12-08,,EAST
S00004692,SUB-00004692,C0001965,SUBSCR-0004692,33670599415,901868814326091,P_PLUS_40,active,2025-12-31,,EAST
S00004693,SUB-00004693,C0001966,SUBSCR-0004693,33327745345,445906222896249,P_BASIC_10,active,2024-11-07,,CENTER
S00004694,SUB-00004694,C0001966,SUBSCR-0004694,33437219931,934554412883201,P_BIZ_200,active,2024-09-15,,CENTER
S00004695,SUB-00004695,C0001967,SUBSCR-0004695,33085802031,171927769200458,P_BIZ_200,churned,2024-07-06,2025-10-05,METRO
S00004696,SUB-00004696,C0001968,SUBSCR-0004696,33266934642,403870431900191,P_BIZ_200,active,2025-08-07,,WEST
S00004697,SUB-00004697,C0001968,SUBSCR-0004697,33826744557,050414589661518,P_BASIC_10,active,2025-09-05,,WEST
S00004698,SUB-00004698,C0001969,,33065345596,709657545219584,P_BASIC_10,active,2025-12-18,,WEST
S00004699,SUB-00004699,C0001969,SUBSCR-0004699,33080219586,467664544466637,P_BASIC_10,active,2025-12-07,,WEST
S00004700,SUB-00004700,0001970,SUBSCR-0004700,33509671475,742243746223763,P_BASIC_10,active,2025-08-17,,SOUTH
S00004701,SUB-00004701,C0001970,SUBSCR-0004701,33360939732,643318346109726,P_PLUS_40,active,2025-12-27,,SOUTH
S00004702,SUB-00004702,C0001970,SUBSCR-0004702,33634079605,935241913406662,P_PLUS_40,active,2024-08-31,,SOUTH
S00004703,SUB-00004703,C0001971,SUBSCR-0004703,33014162997,297020005834681,P_PLUS_40,active,2025-10-17,,CENTER
S00004704,SUB-00004704,C0001972,SUBSCR-0004704,33647912761,434567182308468,P_PREMIUM_120,active,2023-07-14,,CENTER
S00004705,SUB-00004705,C0001972,SUBSCR-0004705,33992438712,808823216247074,P_PREMIUM_120,churned,2023-06-14,2024-12-02,CENTER
S00004706,SUB-00004706,C9999993,SUBSCR-0004706,33983276752,002735369058587,P_PLUS_40,active,2023-12-11,,CENTER
S00004707,SUB-00004707,C0001973,SUBSCR-0004707,33712459648,030806824511985,P_PREMIUM_120,active,2024-10-19,,CENTER
S00004708,SUB-00004708,C9999996,SUBSCR-0004708,33177542641,902566186348536,P_BIZ_200,active,2025-09-02,,CENTER
S00004709,SUB-00004709,C0001973,SUBSCR-0004709,33955120432,299299797389148,P_BASIC_10,active,2025-04-14,,CENTER
S00004710,SUB-00004710,C0001974,SUBSCR-0004710,33769505384,972230670771613,P_PREMIUM_120,churned,2025-02-15,2025-07-12,METRO
S00004711,SUB-00004711,C0001974,SUBSCR-0004711,33961712118,830455865827442,P_BASIC_10,churned,2025-09-24,2025-10-25,METRO
S00004712,SUB-00004712,C0001974,SUBSCR-0004712,33565156424,566572561092565,P_BASIC_10,active,2024-06-03,,METRO
S00004713,SUB-00004713,C9999992,SUBSCR-0004713,33498513874,466314491561903,P_PLUS_40,active,2025-05-19,,WEST
S00004714,SUB-00004714,C0001976,SUBSCR-0004714,33054474306,037675692773392,P_BIZ_200,active,2022-12-31,,SOUTH
S00004715,SUB-00004715,C0001976,SUBSCR-0004715,33078237167,854552194064249,P_PREMIUM_120,active,2023-09-21,,SOUTH
S00004716,SUB-00004716,C0001976,SUBSCR-0004716,33441330530,088981483430652,P_PREMIUM_120,active,2023-02-06,,SOUTH
S00004717,SUB-00004717,C9999997,SUBSCR-0004717,33875804899,423028531345620,P_BIZ_200,active,2024-04-06,,EAST
S00004718,SUB-00004718,C0001977,SUBSCR-0004718,33495227803,433348241472723,P_BIZ_200,active,2025-06-18,,EAST
S00004719,SUB-00004719,C9999996,SUBSCR-0004719,33925153687,,P_BIZ_200,churned,2025-08-14,2025-12-02,EAST
S00004720,SUB-00004720,C0001977,SUBSCR-0004720,33635928192,362051933167181,P_PREMIUM_120,active,2025-05-10,,EAST
S00004721,SUB-00004721,C0001977,SUBSCR-0004721,33909078725,758977455113164,P_BIZ_200,active,2025-04-12,,EAST
S00004722,SUB-00004722,C0001977,SUBSCR-0004722,33635276451,061021227906567,P_PREMIUM_120,active,2023-06-24,,EAST
S00004723,SUB-00004723,C0001978,SUBSCR-0004723,33476749384,465950050407741,P_BASIC_10,suspended,2025-11-08,,WEST
S00004724,SUB-00004724,C0001978,SUBSCR-0004724,33258426346,635145519169694,P_PREMIUM_120,churned,2025-04-24,2025-10-07,WEST
S00004725,SUB-00004725,C0001978,SUBSCR-0004725,33747728933,783504438954812,P_PLUS_40,active,2025-05-22,,WEST
S00004726,SUB-00004726,C0001979,SUBSCR-0004726,33495921765,006914668024706,P_BIZ_200,active,2025-03-27,,WEST
S00004727,SUB-00004727,C0001979,SUBSCR-0004727,33228208578,395541314153024,P_PREMIUM_120,active,2025-02-27,,WEST
S00004728,SUB-00004728,C0001980,SUBSCR-0004728,33485137529,552835628246741,P_PLUS_40,active,2023-02-04,,SOUTH
S00004729,SUB-00004729,C0001980,SUBSCR-0004729,33930791633,114955062921571,P_PREMIUM_120,active,2025-04-05,,SOUTH
S00004730,SUB-00004730,C0001980,SUBSCR-0004730,33266533288,289174964011965,P_PREMIUM_120,churned,2024-10-24,2025-01-09,SOUTH
S00004731,SUB-00004731,C0001980,SUBSCR-0004731,33574716561,960644774864295,P_BIZ_200,active,2024-07-27,,SOUTH
S00004732,SUB-00004732,C0001981,SUBSCR-0004732,33260161059,577250472329087,P_PLUS_40,active,2025-06-14,,EAST
S00004733,SUB-00004733,C0001981,SUBSCR-0004733,33717528126,067028212567431,P_BASIC_10,churned,2025-01-22,2025-08-03,EAST
S00004734,SUB-00004734,C0001981,SUBSCR-0004734,33873909018,802602751521324,P_PREMIUM_120,active,2024-09-04,,EAST
S00004735,SUB-00004735,C0001982,SUBSCR-0004735,33349983213,639386906645380,P_BIZ_200,active,2025-02-25,,SOUTH
S00004736,SUB-00004736,C0001982,SUBSCR-0004736,33130083156,613044758088530,P_PREMIUM_120,active,2025-04-08,,SOUTH
S00004737,SUB-00004737,C0001982,SUBSCR-0004737,33720242691,409061537490598,P_BIZ_200,active,2025-01-10,,SOUTH
S00004738,SUB-00004738,C0001982,SUBSCR-0004738,33591576656,973221932592068,P_PREMIUM_120,active,2025-03-31,,SOUTH
S00004739,SUB-00004739,C0001982,SUBSCR-0004739,33950689595,264692549423582,P_PREMIUM_120,active,2025-06-05,,SOUTH
S00004740,SUB-00004740,C0001982,SUBSCR-0004740,33576291019,311851616521350,P_BIZ_200,active,2025-12-04,,SOUTH
S00004741,SUB-00004741,C0001983,SUBSCR-0004741,33789768572,822406496223502,P_PREMIUM_120,active,2024-05-10,,METRO
S00004742,SUB-00004742,C0001983,SUBSCR-0004742,33569246042,,P_PREMIUM_120,active,2025-11-24,,METRO
S00004743,SUB-00004743,C0001983,SUBSCR-0004743,33426609173,293140522624230,P_PLUS_40,churned,2024-03-18,2025-08-18,METRO
S00004744,SUB-00004744,C0001983,SUBSCR-0004744,33272079943,210447285392831,P_PLUS_40,active,2024-08-03,,METRO
S00004745,SUB-00004745,C0001984,SUBSCR-0004745,33906291427,655988973642519,P_PLUS_40,active,2025-11-08,,SOUTH
S00004746,SUB-00004746,C0001984,SUBSCR-0004746,33162908238,425681953523193,P_PLUS_40,active,2025-07-27,,SOUTH
S00004747,SUB-00004747,C0001984,SUBSCR-0004747,33512055699,,P_BASIC_10,active,2025-10-23,,SOUTH
S00004748,SUB-00004748,C0001985,SUBSCR-0004748,33615834812,685492972892779,P_BASIC_10,churned,2025-03-05,2025-10-04,METRO
S00004749,SUB-00004749,C0001985,SUBSCR-0004749,33952393747,920613505724342,P_BASIC_10,active,2022-09-16,,METRO
S00004750,SUB-00004750,C0001986,SUBSCR-0004750,33908278597,645662775530755,P_BASIC_10,active,2025-03-14,,CENTER
S00004751,SUB-00004751,C0001987,SUBSCR-0004751,33178625515,636364206961927,P_PLUS_40,active,2025-01-31,,NORTH
S00004752,SUB-00004752,C0001988,SUBSCR-0004752,33505305858,527321726913130,P_PLUS_40,active,2025-05-14,,METRO
S00004753,SUB-00004753,C0001988,SUBSCR-0004753,33412714264,869766269001258,P_PLUS_40,active,2025-12-27,,METRO
S00004754,SUB-00004754,C0001989,SUBSCR-0004754,33265865675,043288114473260,P_BASIC_10,active,2024-11-18,,METRO
S00004755,SUB-00004755,C0001989,SUBSCR-0004755,33898075419,343636149568683,P_BASIC_10,churned,2025-08-29,2025-10-24,METRO
S00004756,SUB-00004756,C0001989,SUBSCR-0004756,33958547916,235731914943034,P_BASIC_10,active,2024-12-15,,METRO
S00004757,SUB-00004757,C0001990,SUBSCR-0004757,33012974686,054644395649944,P_BASIC_10,churned,2024-07-05,2025-06-15,METRO
S00004758,SUB-00004758,C9999995,SUBSCR-0004758,33353826876,741996128571381,P_BASIC_10,active,2023-03-06,,METRO
S00004759,SUB-00004759,C0001991,SUBSCR-0004759,33059541945,561888733346240,P_PREMIUM_120,active,2024-07-13,,SOUTH
S00004760,SUB-00004760,C0001991,SUBSCR-0004760,33914195913,985094788121144,P_BIZ_200,active,2025-08-19,,SOUTH
S00004761,SUB-00004761,C0001991,SUBSCR-0004761,33163761268,326135792800821,P_BIZ_200,churned,2025-08-09,2025-08-20,SOUTH
S00004762,SUB-00004762,C0001991,SUBSCR-0004762,33543389124,979208955639090,P_PREMIUM_120,active,2025-06-03,,SOUTH
S00004763,SUB-00004763,C0001991,SUBSCR-0004763,33772260887,284744507553822,P_BIZ_200,active,2025-06-10,,SOUTH
S00004764,SUB-00004764,C0001991,SUBSCR-0004764,33663329597,179056448062897,P_BIZ_200,active,2024-07-14,,SOUTH
S00004765,SUB-00004765,C0001992,SUBSCR-0004765,33919577481,120857484854004,P_PREMIUM_120,suspended,2025-07-19,,NORTH
S00004766,SUB-00004766,C0001992,SUBSCR-0004766,33415819050,232095805671067,P_PLUS_40,active,2025-10-20,,NORTH
S00004767,SUB-00004767,C0001992,SUBSCR-0004767,33209801207,649774952379307,P_PLUS_40,active,2025-05-19,,NORTH
S00004768,SUB-00004768,C0001993,SUBSCR-0004768,33353844833,914864245298401,P_BIZ_200,active,2024-08-26,,NORTH
S00004769,SUB-00004769,C0001993,SUBSCR-0004769,33368048171,337172141300434,P_BIZ_200,active,2025-04-03,,NORTH
S00004770,SUB-00004770,C0001993,SUBSCR-0004770,33549066296,308909410340826,P_BIZ_200,active,2023-03-13,,NORTH
S00004771,SUB-00004771,C0001993,SUBSCR-0004771,33431203366,931629399921585,P_BIZ_200,active,2025-01-24,,NORTH
S00004772,SUB-00004772,C0001993,SUBSCR-0004772,33519194673,669308502065374,P_PREMIUM_120,active,2023-05-16,,NORTH
S00004773,SUB-00004773,C0001993,SUBSCR-0004773,33996869009,583980716200539,P_PREMIUM_120,active,2024-06-26,,NORTH
S00004774,SUB-00004774,C0001994,SUBSCR-0004774,33103614813,644739826021203,P_BIZ_200,active,2025-11-24,,NORTH
S00004775,SUB-00004775,C0001994,SUBSCR-0004775,33189100460,441971711923946,P_PLUS_40,active,2025-12-30,,NORTH
S00004776,SUB-00004776,C0001994,SUBSCR-0004776,33501784861,235473937193923,P_PREMIUM_120,churned,2025-12-22,2025-12-28,NORTH
S00004777,SUB-00004777,C0001994,SUBSCR-0004777,33849457933,488552095732726,P_PREMIUM_120,active,2025-12-08,,NORTH
S00004778,SUB-00004778,C0001994,SUBSCR-0004778,33016400045,350969404927408,P_PREMIUM_120,active,2025-11-30,,NORTH
S00004779,SUB-00004779,c0001995,SUBSCR-0004779,33625665332,012123026251027,P_PLUS_40,active,2025-11-18,,WEST
S00004780,SUB-00004780,C0001996,SUBSCR-0004780,33647808587,452059443244389,P_BASIC_10,active,2023-12-04,,WEST
S00004781,SUB-00004781,C9999995,SUBSCR-0004781,33960544458,522436135899044,P_PREMIUM_120,active,2024-03-31,,WEST
S00004782,SUB-00004782,C0001996,SUBSCR-0004782,33253511205,559589009898639,P_PREMIUM_120,active,2025-04-18,,WEST
S00004783,SUB-00004783,C0001997,SUBSCR-0004783,33337191468,256463700383122,P_PLUS_40,active,2025-06-28,,EAST
S00004784,SUB-00004784,C0001997,SUBSCR-0004784,33690066330,917979011294110,P_PLUS_40,active,2025-10-18,,EAST
S00004785,SUB-00004785,C9999999,SUBSCR-0004785,33406745248,359380458707954,P_PREMIUM_120,churned,2025-09-16,2025-09-21,WEST
S00004786,SUB-00004786,C0001998,SUBSCR-0004786,33603593010,596366653000043,P_PLUS_40,active,2025-10-31,,WEST
S00004787,SUB-00004787,C0001999,SUBSCR-0004787,33489869669,280742397033542,P_BASIC_10,active,2024-10-26,,EAST
S00004788,SUB-00004788,C0001999,SUBSCR-0004788,33211871031,955737904792854,P_PLUS_40,active,2023-09-02,,EAST
S00004789,SUB-00004789,C0001999,SUBSCR-0004789,33310246675,720290056609268,P_BIZ_200,suspended,2024-05-23,,EAST
S00004790,SUB-00004790,C0002000,SUBSCR-0004790,33413749220,651932447196523,P_PLUS_40,churned,2024-11-03,2025-07-17,WEST
S00004791,SUB-00004791,C0002000,SUBSCR-0004791,33238670492,282120670751678,P_PLUS_40,active,2025-10-05,,WEST
S00004792,SUB-00004792,0002000,SUBSCR-0004792,33912989012,591070087351439,P_PLUS_40,active,2024-09-03,,WEST
S00004793,SUB-00004793,C0002001,SUBSCR-0004793,33660154268,582183831571361,P_PLUS_40,active,2025-11-21,,METRO
S00004794,SUB-00004794,C0002001,SUBSCR-0004794,33990259763,889966044162047,P_PLUS_40,active,2025-11-30,,METRO
S00004795,SUB-00004795,C0002001,SUBSCR-0004795,33654810627,830851825372405,P_PLUS_40,active,2025-11-07,,METRO
S00004796,SUB-00004796,C0002002,SUBSCR-0004796,33584705549,785800341084629,P_PLUS_40,active,2025-09-11,,SOUTH
S00004797,SUB-00004797,C0002002,SUBSCR-0004797,33429788540,892131170725933,P_PLUS_40,active,2025-05-08,,SOUTH
S00004798,SUB-00004798,C0002002,SUBSCR-0004798,33551371476,356376979099707,P_BASIC_10,active,2025-07-23,,SOUTH
S00004799,SUB-00004799,C0002003,SUBSCR-0004799,33045059853,646852382848179,P_BASIC_10,suspended,2025-11-29,,WEST
S00004800,SUB-00004800,C0002003,SUBSCR-0004800,33835077548,686946896245765,P_PLUS_40,active,2025-03-02,,WEST
S00004801,SUB-00004801,C0002004,SUBSCR-0004801,33777995708,435376229817185,P_PREMIUM_120,active,2025-07-15,,METRO
S00004802,SUB-00004802,C0002004,SUBSCR-0004802,33405307967,385093778904960,P_BASIC_10,active,2025-11-18,,METRO
S00004803,SUB-00004803,C0002004,SUBSCR-0004803,33343770826,259604756176021,P_PLUS_40,active,2025-12-31,,METRO
S00004804,SUB-00004804,C0002005,SUBSCR-0004804,33836732355,507448950386732,P_PLUS_40,churned,2025-06-27,2025-08-29,METRO
S00004805,SUB-00004805,C9999999,SUBSCR-0004805,33062347111,977056708195540,P_BASIC_10,churned,2024-03-20,2025-08-22,METRO
S00004806,SUB-00004806,C0002006,SUBSCR-0004806,33273427918,666061264157670,P_PLUS_40,churned,2025-12-06,2025-12-16,SOUTH
S00004807,SUB-00004807,C0002006,,33999081521,218824434027013,P_PLUS_40,active,2025-08-01,,SOUTH
S00004808,SUB-00004808,C0002006,SUBSCR-0004808,33085296706,526439143003312,P_PREMIUM_120,active,2025-11-28,,SOUTH
S00004809,SUB-00004809,C0002007,SUBSCR-0004809,33355564851,161615032134945,P_BIZ_200,suspended,2022-10-31,,CENTER
S00004810,SUB-00004810,C0002007,SUBSCR-0004810,33345715552,727143688881612,P_PLUS_40,active,2025-09-24,,CENTER
S00004811,SUB-00004811,C0002008,SUBSCR-0004811,33812843936,700040952449849,P_PLUS_40,active,2025-09-16,,SOUTH
S00004812,SUB-00004812,C0002008,SUBSCR-0004812,33598912082,368005140770321,P_PLUS_40,active,2025-02-18,,SOUTH
S00004813,SUB-00004813,C0002009,SUBSCR-0004813,33326121400,188043079186339,P_PLUS_40,active,2025-07-24,,NORTH
S00004814,SUB-00004814,C0002009,SUBSCR-0004814,33640163352,396310355357503,P_PLUS_40,active,2025-12-20,,NORTH
